Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
b9fbc1b5-ef23-4f5c-99b0-76ce6a93696d	TCGA-A2-A25F-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A2-A25F-01A-11D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A2-A25F-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A2-A25F-01A-11D-A16A-05	6057833142_R02C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A25F-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-A2-A25F-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A25F-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A2-A25F-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
1e85acca-aa7b-43df-8ade-115ff0fac86e	TCGA-AC-A23C-01A-12D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	6057833142_R03C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AC-A23C-01A-12D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AC-A23C-01A-12D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
1e85acca-aa7b-43df-8ade-115ff0fac86e	TCGA-AC-A23C-01A-12D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	6057833142_R03C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AC-A23C-01A-12D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A23C-01A-12D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AC-A23C-01A-12D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
7be0afbe-3882-4c97-b58c-be29796ba8f0	TCGA-AR-A24Z-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	6057833142_R04C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AR-A24Z-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24Z-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
7be0afbe-3882-4c97-b58c-be29796ba8f0	TCGA-AR-A24Z-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	6057833142_R04C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AR-A24Z-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24Z-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24Z-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
56bde27e-2a35-4743-8efa-67759e24d467	TCGA-AR-A252-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	6057833142_R05C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AR-A252-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A252-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
56bde27e-2a35-4743-8efa-67759e24d467	TCGA-AR-A252-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	6057833142_R05C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AR-A252-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A252-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A252-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
08a87c5c-73ae-453e-8c34-bdf2331d12f7	TCGA-E9-A1RH-01A-21D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	6057833142_R06C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-E9-A1RH-01A-21D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A1RH-01A-21D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
08a87c5c-73ae-453e-8c34-bdf2331d12f7	TCGA-E9-A1RH-01A-21D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	6057833142_R06C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-E9-A1RH-01A-21D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A1RH-01A-21D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A1RH-01A-21D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
78315b4c-fd99-4b3e-a0c3-a29ba09458fc	TCGA-AR-A24S-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	6057833142_R01C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AR-A24S-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24S-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
78315b4c-fd99-4b3e-a0c3-a29ba09458fc	TCGA-AR-A24S-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	6057833142_R01C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AR-A24S-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24S-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24S-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
b786cc3a-384e-4dea-8328-4768e117f3e8	TCGA-E9-A243-01A-21D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	6057833142_R02C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-E9-A243-01A-21D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A243-01A-21D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
b786cc3a-384e-4dea-8328-4768e117f3e8	TCGA-E9-A243-01A-21D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	6057833142_R02C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-E9-A243-01A-21D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A243-01A-21D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A243-01A-21D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
1ea1e28a-6cc4-49c7-b626-1e65cb931776	TCGA-AR-A24Q-01A-12D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	6057833142_R03C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AR-A24Q-01A-12D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24Q-01A-12D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
1ea1e28a-6cc4-49c7-b626-1e65cb931776	TCGA-AR-A24Q-01A-12D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	6057833142_R03C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-AR-A24Q-01A-12D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AR-A24Q-01A-12D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24Q-01A-12D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
fbbdc443-cb2f-40ec-85db-46196347baa5	TCGA-A2-A25E-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	6057833142_R05C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-A2-A25E-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A2-A25E-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
fbbdc443-cb2f-40ec-85db-46196347baa5	TCGA-A2-A25E-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	6057833142_R05C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-A2-A25E-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A25E-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A2-A25E-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
0cb1efad-79a6-47f1-9467-66f75754f65c	TCGA-E9-A247-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	6057833155_R03C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-E9-A247-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A247-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
0cb1efad-79a6-47f1-9467-66f75754f65c	TCGA-E9-A247-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	6057833155_R03C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-E9-A247-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A247-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A247-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
31194b5e-dc38-4773-893e-f41655e6a2f6	TCGA-A2-A25C-01A-11D-A16A-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A2-A25C-01A-11D-A16A-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A2-A25C-01A-11D-A16A-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A2-A25C-01A-11D-A16A-05	6057833155_R04C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.15.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A25C-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-2.TCGA-A2-A25C-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.15.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A25C-01A-11D-A16A-05	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A2-A25C-01A-11D-A16A-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.15.11.0	DNA Methylation	Level 3	yes	HG19
